Emotion,Time Step
surprise,297.56
sad,297.6
neutral,297.64
sad,297.68
sad,297.72
neutral,297.76
neutral,297.8
sad,297.84
surprise,297.88
sad,297.92
sad,297.96
sad,298.0
sad,298.04
sad,298.08
sad,298.12
surprise,298.16
surprise,298.2
surprise,298.24
surprise,298.28
surprise,298.32
surprise,298.36
surprise,298.4
angry,298.44
surprise,298.48
angry,298.52
surprise,298.56
neutral,298.6
sad,298.64
neutral,298.68
sad,298.76
sad,298.8
sad,298.84
sad,298.88
sad,298.92
sad,298.96
sad,299.08
sad,299.12
sad,299.16
sad,299.24
sad,299.4
sad,299.44
sad,299.48
sad,299.52
sad,299.56
sad,299.64
neutral,299.68
neutral,299.72
neutral,299.76
neutral,299.8
neutral,299.84
neutral,299.88
neutral,299.92
surprise,299.96
neutral,300.0
neutral,300.04
neutral,300.08
neutral,300.12
neutral,300.16
neutral,300.2
surprise,300.24
surprise,300.28
surprise,300.32
sad,300.36
sad,300.4
sad,300.44
sad,300.48
sad,300.64
sad,300.8
sad,300.88
sad,301.0
sad,301.04
sad,301.08
sad,301.12
sad,301.16
sad,301.2
neutral,301.24
surprise,301.28
neutral,301.32
surprise,301.36
surprise,301.4
surprise,301.44
surprise,301.48
surprise,301.52
surprise,301.56
surprise,301.6
surprise,301.64
surprise,301.68
surprise,301.72
neutral,301.76
surprise,301.8
neutral,301.84
neutral,301.88
surprise,301.92
surprise,301.96
sad,302.0
neutral,302.04
neutral,302.08
neutral,302.12
neutral,302.16
neutral,302.2
angry,302.24
neutral,302.28
neutral,302.32
angry,302.36
neutral,302.4
sad,302.44
neutral,302.48
neutral,302.52
neutral,302.56
neutral,302.6
neutral,302.64
neutral,302.68
neutral,302.72
neutral,302.76
neutral,302.8
neutral,302.84
neutral,302.88
sad,302.92
angry,302.96
angry,303.0
angry,303.04
angry,303.08
angry,303.12
surprise,303.16
surprise,303.2
angry,303.24
sad,303.28
sad,303.32
sad,303.36
sad,303.4
sad,303.44
sad,303.48
sad,303.52
sad,303.56
sad,303.6
sad,303.64
sad,303.68
sad,303.72
angry,303.76
sad,303.8
sad,303.84
sad,303.88
sad,303.92
sad,303.96
sad,304.0
angry,304.04
sad,304.08
sad,304.12
sad,304.16
sad,304.2
sad,304.24
sad,304.28
sad,304.32
sad,304.36
sad,304.4
sad,304.44
angry,304.48
sad,304.52
sad,304.56
sad,304.6
sad,304.64
sad,304.68
neutral,304.72
neutral,304.76
neutral,304.8
angry,304.84
neutral,304.88
neutral,304.92
neutral,304.96
neutral,305.0
angry,305.04
sad,305.08
neutral,305.12
sad,305.16
angry,305.2
sad,305.24
sad,305.28
sad,305.32
sad,305.36
sad,305.4
sad,305.44
sad,305.48
sad,305.52
sad,305.56
sad,305.6
sad,305.64
sad,305.68
sad,305.76
sad,305.8
sad,305.84
sad,305.88
sad,305.92
sad,305.96
sad,306.0
sad,306.04
sad,306.08
sad,306.12
sad,306.16
sad,306.2
sad,306.24
sad,306.32
sad,306.4
sad,306.44
sad,306.48
sad,306.52
sad,306.56
sad,306.6
sad,306.64
sad,306.68
angry,306.72
sad,306.76
surprise,306.8
angry,306.84
surprise,306.88
surprise,306.92
angry,306.96
neutral,307.0
neutral,307.04
neutral,307.08
neutral,307.12
neutral,307.16
sad,307.24
sad,307.68
sad,307.8
sad,307.84
sad,307.88
sad,307.92
angry,307.96
neutral,308.0
sad,308.04
sad,308.08
happy,308.12
neutral,308.16
neutral,308.2
sad,308.24
sad,308.28
sad,308.32
sad,308.36
happy,308.4
happy,308.44
neutral,308.48
happy,308.52
sad,308.56
neutral,308.6
neutral,308.64
sad,310.48
neutral,310.52
neutral,310.56
neutral,310.6
neutral,310.64
angry,310.72
angry,310.76
sad,310.84
sad,310.88
angry,310.92
neutral,310.96
happy,311.04
angry,311.08
happy,311.12
sad,311.16
sad,311.2
sad,311.24
sad,311.28
angry,311.32
sad,311.36
sad,311.4
sad,311.44
sad,311.56
sad,311.6
sad,311.64
sad,311.68
sad,311.72
sad,311.76
sad,311.8
angry,311.8
sad,311.84
angry,311.88
sad,312.0
sad,318.44
sad,318.48
happy,318.52
happy,318.56
happy,318.6
happy,318.64
happy,318.68
happy,318.72
happy,318.76
happy,318.8
happy,318.84
happy,318.88
happy,318.92
happy,318.96
happy,319.0
angry,319.04
neutral,319.12
neutral,319.16
sad,319.2
sad,319.24
sad,319.28
sad,319.32
surprise,319.36
sad,319.4
happy,319.44
happy,319.48
happy,319.52
happy,319.56
happy,319.6
happy,319.64
happy,319.68
happy,319.72
happy,319.76
happy,319.8
happy,319.84
sad,319.84
sad,319.84
happy,319.88
happy,319.92
happy,319.96
happy,320.0
happy,320.04
happy,320.08
happy,320.12
happy,320.16
happy,320.2
happy,320.24
happy,320.28
happy,320.32
happy,320.36
happy,320.4
happy,320.44
happy,320.48
happy,320.52
happy,320.56
happy,320.6
neutral,320.6
happy,320.64
fear,320.68
neutral,320.68
sad,320.72
fear,320.76
neutral,320.76
fear,320.8
sad,320.84
neutral,320.84
sad,320.88
sad,320.92
sad,320.96
happy,321.0
sad,321.0
sad,321.04
sad,321.08
happy,321.12
neutral,321.12
sad,321.16
happy,321.2
sad,321.24
sad,321.28
sad,321.32
sad,321.36
angry,321.4
angry,321.44
fear,321.44
fear,321.44
sad,321.48
fear,321.52
fear,321.52
fear,321.56
fear,321.6
fear,321.64
fear,321.68
angry,321.72
fear,321.76
fear,321.8
surprise,321.84
surprise,321.88
fear,321.92
angry,321.96
surprise,322.0
surprise,322.04
fear,322.08
angry,322.12
angry,322.16
fear,322.2
fear,322.24
angry,322.28
angry,322.32
fear,322.36
angry,322.4
angry,322.44
angry,322.48
fear,322.52
fear,322.56
fear,322.6
angry,322.64
angry,322.68
fear,322.72
fear,322.76
fear,322.8
fear,322.84
angry,322.88
angry,322.92
angry,322.96
angry,323.0
angry,323.04
surprise,323.08
surprise,323.12
surprise,323.16
surprise,323.2
surprise,323.24
surprise,323.28
surprise,323.32
surprise,323.36
angry,323.4
surprise,323.44
fear,323.48
angry,323.52
fear,323.56
fear,323.6
fear,323.64
angry,323.68
angry,323.72
fear,323.76
fear,323.8
angry,323.84
fear,323.88
fear,323.92
angry,323.96
angry,324.0
surprise,324.04
angry,324.08
angry,324.12
angry,324.16
angry,324.2
fear,324.24
angry,324.28
fear,324.32
neutral,324.36
sad,324.4
neutral,324.44
fear,324.48
angry,324.52
sad,324.56
fear,324.6
fear,324.64
fear,324.68
fear,324.72
fear,324.76
sad,324.8
fear,324.84
fear,324.88
sad,324.92
fear,324.96
fear,325.0
sad,325.04
neutral,325.08
sad,325.12
fear,325.16
sad,325.2
sad,325.24
angry,325.28
sad,325.32
sad,325.36
sad,325.4
sad,325.44
sad,325.48
angry,325.52
neutral,325.56
sad,325.6
fear,325.64
sad,325.68
fear,325.72
fear,325.76
fear,325.8
fear,325.84
angry,326.2
fear,326.24
fear,326.56
sad,326.6
sad,326.68
fear,326.72
sad,326.76
sad,326.8
sad,326.84
fear,326.88
fear,326.92
fear,326.96
fear,327.0
sad,327.04
sad,327.16
sad,327.2
sad,327.24
sad,327.28
fear,327.32
fear,327.4
sad,327.44
sad,327.48
fear,327.56
sad,327.6
sad,327.64
sad,327.68
sad,327.72
sad,327.76
sad,327.8
sad,327.84
sad,327.88
sad,327.92
sad,327.96
sad,328.08
sad,328.12
sad,328.16
sad,328.2
sad,328.24
fear,328.28
neutral,328.32
sad,328.4
fear,328.44
fear,328.48
fear,328.52
fear,328.56
fear,328.6
fear,328.64
fear,328.68
fear,328.72
fear,328.76
sad,328.88
happy,328.92
fear,328.96
happy,329.0
fear,329.04
fear,329.08
fear,329.12
sad,329.16
fear,329.2
fear,329.24
fear,329.28
fear,329.32
fear,329.36
sad,329.4
fear,329.44
sad,329.48
fear,329.52
fear,329.56
fear,329.64
fear,329.68
sad,329.72
sad,329.76
fear,329.8
sad,329.84
sad,329.88
sad,329.92
fear,329.96
sad,330.04
sad,330.08
happy,330.12
happy,330.16
fear,330.2
sad,330.24
fear,330.28
sad,330.32
fear,330.36
fear,330.4
sad,330.44
sad,330.48
sad,330.52
fear,330.56
happy,330.6
sad,330.64
sad,330.68
happy,330.72
fear,330.76
fear,330.8
fear,330.84
sad,330.88
fear,330.92
fear,330.96
fear,331.0
sad,331.04
angry,331.12
sad,331.16
fear,331.36
sad,331.4
sad,331.44
sad,331.48
happy,331.52
sad,331.56
fear,331.6
sad,331.64
sad,331.68
sad,331.72
sad,331.76
sad,331.8
sad,331.84
fear,331.88
sad,331.92
sad,331.96
fear,332.0
sad,332.04
happy,332.08
sad,332.12
sad,332.16
neutral,332.2
fear,332.24
fear,332.28
surprise,332.32
surprise,332.36
fear,332.4
fear,332.44
fear,332.48
fear,332.52
fear,332.56
fear,332.6
surprise,332.64
surprise,332.68
surprise,332.72
surprise,332.76
surprise,332.8
surprise,332.84
surprise,332.88
surprise,332.92
surprise,332.96
surprise,333.0
fear,333.04
surprise,333.08
surprise,333.12
surprise,333.16
surprise,333.2
fear,333.24
surprise,333.28
surprise,333.32
fear,333.36
fear,333.4
surprise,333.44
fear,333.48
angry,333.52
angry,333.56
angry,333.6
angry,333.64
surprise,333.68
angry,333.72
fear,334.0
sad,334.16
sad,334.2
sad,334.24
sad,334.28
sad,334.32
sad,334.36
surprise,334.4
sad,334.44
sad,334.48
sad,334.52
sad,334.56
sad,334.6
sad,334.64
surprise,334.68
surprise,334.72
surprise,334.76
surprise,334.8
angry,334.84
fear,334.88
fear,334.92
fear,334.96
sad,335.16
angry,339.64
angry,339.68
angry,339.72
fear,339.76
surprise,339.8
surprise,339.84
surprise,339.88
surprise,339.92
surprise,339.96
surprise,340.0
surprise,340.04
surprise,340.08
angry,340.12
angry,340.16
angry,340.2
angry,340.24
angry,340.28
angry,340.32
angry,340.36
angry,340.4
angry,340.44
angry,340.48
angry,340.52
angry,340.56
angry,340.6
angry,340.64
angry,340.68
angry,340.72
angry,340.76
angry,340.8
angry,340.84
angry,340.88
angry,340.92
angry,340.96
angry,341.0
angry,341.04
angry,341.08
happy,341.12
angry,341.16
angry,341.2
angry,341.24
angry,341.28
angry,341.32
angry,341.36
happy,341.4
happy,341.44
happy,341.48
angry,341.52
angry,341.56
angry,341.6
angry,341.64
angry,341.68
angry,341.72
angry,341.76
angry,341.8
angry,341.84
angry,341.88
happy,341.92
happy,341.96
happy,342.0
happy,342.04
happy,342.08
happy,342.12
happy,342.16
happy,342.2
happy,342.24
happy,342.28
happy,342.32
happy,342.36
happy,342.4
happy,342.44
happy,342.48
happy,342.52
happy,342.56
happy,342.6
happy,342.64
happy,342.68
happy,342.72
happy,342.76
happy,342.8
happy,342.84
happy,342.88
happy,342.92
happy,342.96
happy,343.0
happy,343.04
happy,343.08
happy,343.12
happy,343.16
happy,343.2
happy,343.24
happy,343.28
happy,343.32
happy,343.36
happy,343.4
happy,343.44
happy,343.48
happy,343.52
happy,343.56
happy,343.6
happy,343.64
happy,343.68
happy,343.72
happy,343.76
happy,343.8
happy,343.84
happy,343.88
happy,343.92
happy,343.96
happy,344.0
happy,344.04
happy,344.08
happy,344.12
happy,344.16
happy,344.2
happy,344.24
happy,344.28
happy,344.32
happy,344.36
happy,344.4
happy,344.44
happy,344.48
happy,344.52
happy,344.56
happy,344.6
happy,344.64
happy,344.68
angry,344.72
angry,344.76
happy,344.8
angry,344.84
angry,344.88
angry,344.92
angry,344.96
angry,345.0
angry,345.04
happy,345.08
happy,345.12
angry,345.16
angry,345.2
angry,345.24
angry,345.28
angry,345.32
angry,345.36
fear,345.4
fear,345.44
fear,345.48
fear,345.52
surprise,345.56
surprise,345.6
fear,345.64
surprise,345.68
surprise,345.72
surprise,345.76
fear,345.8
fear,345.84
fear,345.88
fear,345.92
fear,345.96
surprise,346.0
surprise,346.04
fear,346.08
fear,346.12
angry,346.16
fear,346.2
angry,346.24
angry,346.28
angry,346.32
angry,346.36
angry,346.4
angry,346.44
surprise,346.48
surprise,346.52
angry,346.56
angry,346.6
fear,346.64
fear,346.68
fear,346.72
fear,346.76
fear,346.8
angry,346.84
surprise,346.88
angry,346.92
angry,346.96
surprise,347.0
surprise,347.04
surprise,347.08
surprise,347.12
fear,347.16
surprise,347.2
happy,347.24
surprise,347.28
surprise,347.32
happy,347.36
happy,347.4
surprise,347.44
surprise,347.48
surprise,347.52
surprise,347.56
fear,347.6
fear,347.64
fear,347.68
surprise,347.72
fear,347.76
fear,347.8
fear,347.84
fear,347.88
fear,347.92
fear,347.96
fear,348.0
fear,348.04
fear,348.08
fear,348.12
fear,348.16
fear,348.2
fear,348.24
fear,348.28
fear,348.32
fear,348.36
fear,348.4
fear,348.44
fear,348.48
fear,348.52
fear,348.56
fear,348.6
fear,348.64
fear,348.68
fear,348.72
fear,348.76
happy,348.8
angry,348.84
sad,348.88
sad,350.44
sad,356.68
sad,361.48
sad,361.56
sad,361.6
happy,361.72
happy,361.8
happy,361.84
angry,361.88
angry,361.92
angry,361.96
angry,362.0
angry,362.04
angry,362.08
angry,362.12
angry,362.16
angry,362.2
angry,362.24
angry,362.28
angry,362.32
angry,362.36
angry,362.4
angry,362.44
angry,362.48
angry,362.52
happy,362.56
angry,362.6
angry,362.64
angry,362.68
angry,362.72
angry,362.76
angry,362.8
angry,362.84
angry,362.88
neutral,366.48
angry,366.52
angry,366.56
angry,366.6
happy,366.64
angry,366.68
angry,366.72
angry,366.76
angry,366.8
angry,366.84
angry,366.88
angry,366.92
angry,366.96
angry,367.0
angry,367.04
angry,367.08
angry,367.12
angry,367.16
angry,367.2
angry,384.08
angry,384.12
angry,384.16
happy,384.2
happy,384.24
happy,384.28
happy,384.32
happy,384.36
happy,384.4
angry,384.44
angry,384.48
angry,384.52
angry,384.56
angry,384.6
happy,384.68
neutral,384.72
sad,411.68
sad,411.76
sad,411.88
happy,413.12
happy,413.16
happy,413.2
neutral,413.24
surprise,413.68
sad,413.76
sad,413.88
sad,413.92
surprise,413.96
surprise,414.0
surprise,414.04
surprise,414.48
surprise,414.52
fear,414.56
fear,414.6
fear,414.64
fear,414.68
surprise,414.72
surprise,414.76
surprise,414.8
surprise,414.84
surprise,414.88
surprise,414.92
surprise,414.96
surprise,415.0
surprise,415.04
fear,415.56
fear,415.64
fear,415.68
sad,415.76
sad,415.8
sad,415.84
fear,415.88
fear,415.92
fear,415.96
angry,416.0
angry,416.04
fear,416.08
fear,416.12
fear,416.16
angry,416.2
fear,416.24
happy,416.28
happy,416.32
happy,416.36
angry,416.4
angry,416.44
angry,416.48
angry,416.52
angry,416.56
angry,416.6
fear,416.64
fear,416.68
angry,416.72
surprise,416.76
fear,416.8
surprise,416.84
surprise,416.88
surprise,416.92
surprise,416.96
surprise,417.0
surprise,417.04
surprise,417.08
surprise,417.12
surprise,417.16
surprise,417.2
fear,417.24
surprise,417.28
surprise,417.32
fear,417.36
fear,417.4
fear,417.44
surprise,417.48
surprise,417.52
surprise,417.56
surprise,417.6
surprise,417.64
angry,417.68
angry,417.72
surprise,417.76
angry,417.8
angry,417.84
angry,417.88
angry,417.92
angry,417.96
angry,418.0
angry,418.04
angry,418.08
angry,418.12
angry,418.16
angry,418.2
angry,418.24
angry,418.28
angry,418.32
angry,418.36
angry,418.4
angry,418.44
angry,418.48
angry,418.52
angry,418.56
angry,418.6
angry,418.64
angry,418.68
angry,418.72
angry,418.76
surprise,418.8
angry,418.84
angry,418.88
surprise,418.92
angry,418.96
surprise,419.0
surprise,419.04
surprise,419.08
surprise,419.12
surprise,419.16
surprise,419.2
surprise,419.24
surprise,419.28
surprise,419.32
surprise,419.36
surprise,419.4
surprise,419.44
surprise,419.48
angry,419.52
angry,419.56
angry,419.6
angry,419.64
angry,419.68
fear,419.72
angry,419.76
angry,419.8
angry,419.84
angry,419.88
angry,419.92
angry,419.96
angry,420.0
angry,420.04
angry,420.08
angry,420.12
angry,420.16
angry,420.2
angry,420.24
angry,420.28
angry,420.32
angry,420.36
angry,420.4
angry,420.44
angry,420.48
angry,420.52
angry,420.56
angry,420.6
angry,420.64
angry,420.68
angry,420.72
angry,420.76
angry,420.8
angry,420.84
angry,420.88
angry,420.92
angry,420.96
angry,421.0
angry,421.04
angry,421.08
angry,421.12
angry,421.16
angry,421.2
angry,421.24
angry,421.28
angry,421.32
angry,421.36
angry,421.4
angry,421.44
angry,421.48
angry,421.52
angry,421.56
angry,421.6
angry,421.64
angry,421.68
angry,421.72
angry,421.76
angry,421.8
angry,421.84
angry,421.88
angry,421.92
angry,421.96
angry,422.0
angry,422.04
angry,422.08
angry,422.12
angry,422.16
angry,422.2
angry,422.24
angry,422.28
angry,422.32
angry,422.36
angry,422.4
angry,422.44
angry,422.48
angry,422.52
fear,422.56
angry,422.6
angry,422.64
angry,422.68
angry,422.72
angry,422.76
angry,422.8
angry,422.84
angry,422.88
angry,422.92
angry,422.96
angry,423.0
angry,423.04
angry,423.08
angry,423.12
angry,423.16
angry,423.2
angry,423.24
angry,423.28
angry,423.32
angry,423.36
angry,423.4
angry,423.44
angry,423.48
fear,423.52
angry,423.56
angry,423.6
angry,423.64
angry,423.68
angry,423.72
fear,423.76
fear,423.8
angry,423.84
angry,423.88
angry,423.92
angry,423.96
angry,424.0
angry,424.04
angry,424.08
angry,424.12
angry,424.16
angry,424.2
angry,424.24
angry,424.28
angry,424.32
angry,424.4
angry,424.44
angry,424.48
angry,424.52
angry,424.56
angry,424.6
angry,424.64
angry,424.68
fear,424.72
fear,424.76
angry,424.8
fear,424.84
fear,424.88
angry,424.92
angry,424.96
angry,425.0
angry,425.08
angry,425.16
angry,425.2
angry,425.28
angry,425.32
angry,425.36
angry,425.4
angry,425.44
angry,425.48
sad,425.56
sad,425.6
angry,425.64
angry,425.68
angry,425.72
angry,425.76
sad,425.8
sad,425.84
sad,432.0
sad,432.04
sad,432.12
sad,432.16
sad,432.2
sad,432.24
happy,432.28
happy,432.32
happy,432.36
happy,432.4
happy,432.44
happy,432.48
happy,432.52
happy,432.56
happy,432.6
angry,432.64
happy,432.68
happy,432.72
happy,432.76
happy,432.8
happy,432.84
happy,432.88
happy,432.92
happy,432.96
happy,433.0
happy,433.04
happy,433.08
happy,433.12
happy,433.16
happy,433.2
happy,433.24
happy,433.28
happy,433.32
happy,433.36
happy,433.4
happy,433.44
happy,433.48
happy,433.52
happy,433.56
happy,433.6
happy,433.64
happy,433.68
happy,433.72
happy,433.76
happy,433.8
happy,433.84
happy,433.88
happy,433.92
happy,433.96
happy,434.0
happy,434.04
happy,434.08
happy,434.12
happy,434.16
happy,434.2
angry,434.24
angry,434.28
angry,434.32
angry,434.36
happy,434.4
angry,434.44
angry,434.48
angry,434.52
angry,434.56
angry,434.6
angry,434.64
fear,434.68
angry,434.72
angry,434.76
angry,434.8
angry,434.84
angry,434.88
angry,434.92
angry,434.96
angry,435.0
angry,435.04
angry,435.08
angry,435.12
angry,435.16
angry,435.2
angry,435.24
angry,435.28
angry,435.32
angry,435.36
angry,435.4
angry,435.44
angry,435.48
angry,435.52
angry,435.56
angry,435.6
angry,435.64
angry,435.68
angry,435.72
angry,435.76
angry,435.8
fear,435.84
fear,435.88
fear,435.92
fear,435.96
fear,436.0
fear,436.04
happy,436.08
angry,436.08
sad,436.12
fear,436.16
fear,436.2
fear,436.24
fear,436.28
surprise,436.32
angry,436.36
happy,436.4
happy,436.44
angry,436.48
fear,436.52
fear,436.56
fear,436.6
fear,436.64
fear,436.68
surprise,436.72
fear,436.76
surprise,436.8
surprise,436.84
surprise,436.88
surprise,436.92
fear,436.96
fear,437.0
surprise,437.04
surprise,437.08
surprise,437.12
surprise,437.16
fear,437.2
surprise,437.24
surprise,437.28
surprise,437.32
surprise,437.36
surprise,437.4
surprise,437.44
surprise,437.48
surprise,437.52
surprise,437.56
surprise,437.6
surprise,437.64
surprise,437.68
surprise,437.72
surprise,437.76
surprise,437.8
angry,437.84
angry,437.88
angry,437.92
surprise,437.96
angry,438.0
surprise,438.04
angry,438.08
surprise,438.12
angry,438.16
surprise,438.2
angry,438.24
angry,438.28
angry,438.32
angry,438.36
angry,438.4
angry,438.44
angry,438.48
angry,438.52
angry,438.56
angry,438.6
angry,438.64
angry,438.68
angry,438.72
angry,438.76
angry,438.8
angry,438.84
happy,438.88
angry,438.92
angry,438.96
fear,439.0
fear,439.04
sad,439.08
fear,439.12
happy,439.16
fear,439.2
fear,439.24
fear,439.28
fear,439.32
fear,439.36
angry,439.4
angry,439.44
sad,439.48
sad,439.52
sad,439.56
sad,439.6
sad,443.44
neutral,444.92
neutral,444.96
neutral,445.08
sad,445.32
sad,445.36
sad,445.4
sad,445.44
sad,445.48
sad,445.52
sad,445.56
sad,445.6
sad,445.64
neutral,445.68
neutral,445.72
sad,445.76
sad,445.8
sad,445.84
sad,445.88
sad,445.92
angry,447.88
fear,454.84
fear,454.92
fear,454.96
fear,455.0
fear,455.04
fear,455.08
fear,455.12
fear,455.16
fear,455.2
fear,455.24
surprise,455.28
surprise,455.32
surprise,455.36
surprise,455.4
surprise,455.44
fear,455.48
surprise,455.52
fear,455.56
surprise,455.6
surprise,455.64
surprise,455.68
surprise,455.72
surprise,455.76
surprise,455.8
surprise,455.84
surprise,455.88
surprise,455.92
surprise,455.96
surprise,456.0
surprise,456.04
surprise,456.08
surprise,456.12
surprise,456.16
surprise,456.2
surprise,456.24
surprise,456.28
surprise,456.32
surprise,456.36
surprise,456.4
surprise,456.44
surprise,456.48
surprise,456.52
surprise,456.56
surprise,456.6
surprise,456.64
surprise,456.68
surprise,456.72
surprise,456.76
surprise,456.8
surprise,456.84
surprise,456.88
fear,456.92
fear,456.96
surprise,457.0
surprise,457.04
fear,457.08
fear,457.12
fear,457.16
fear,457.2
fear,457.24
fear,457.28
fear,457.32
fear,457.36
fear,457.4
angry,457.44
fear,457.48
fear,457.52
fear,457.56
fear,457.6
fear,457.64
fear,457.68
fear,457.72
fear,457.76
fear,457.8
fear,457.84
fear,457.88
fear,457.92
fear,457.96
fear,458.0
fear,458.04
fear,458.08
fear,458.12
fear,458.16
fear,458.2
fear,458.24
fear,458.28
fear,458.32
fear,458.36
surprise,458.4
surprise,458.44
fear,458.48
fear,458.52
fear,458.56
fear,458.6
fear,458.64
fear,458.68
fear,458.72
fear,458.76
fear,458.8
fear,458.84
fear,458.88
fear,458.92
fear,458.96
fear,459.0
fear,459.04
fear,459.08
fear,459.12
fear,459.16
fear,459.2
fear,459.24
fear,459.28
fear,459.32
fear,459.36
fear,459.4
fear,459.44
fear,459.48
fear,459.52
fear,459.56
fear,459.6
fear,459.64
fear,459.68
fear,459.72
fear,459.76
fear,459.8
fear,459.84
fear,459.88
fear,459.92
fear,459.96
fear,460.0
fear,460.04
fear,460.08
fear,460.12
fear,460.16
fear,460.2
fear,460.24
fear,460.28
fear,460.32
fear,460.36
fear,460.4
fear,460.44
fear,460.48
fear,460.52
fear,460.56
fear,460.6
fear,460.64
angry,460.68
fear,460.72
sad,460.76
sad,460.8
sad,460.84
sad,460.88
sad,460.92
angry,460.96
angry,461.0
angry,461.04
sad,461.12
sad,461.2
sad,461.24
sad,461.52
sad,461.56
sad,461.6
sad,461.64
sad,461.72
sad,461.76
sad,461.92
sad,462.12
sad,462.64
sad,463.4
sad,463.44
sad,463.48
sad,463.52
happy,463.56
neutral,463.6
sad,463.64
angry,463.68
angry,463.72
neutral,463.76
neutral,463.8
neutral,463.84
angry,463.88
neutral,463.92
angry,463.96
angry,464.0
angry,464.04
angry,464.08
angry,464.12
angry,464.16
angry,464.2
neutral,464.24
angry,464.28
angry,464.32
happy,464.36
neutral,464.4
happy,464.44
happy,464.48
sad,464.52
sad,464.56
sad,464.6
sad,464.64
sad,466.64
neutral,466.68
neutral,466.72
sad,466.76
fear,466.8
fear,466.84
fear,466.88
fear,466.92
fear,466.96
fear,467.0
fear,467.04
surprise,467.08
surprise,467.12
surprise,467.16
surprise,467.2
surprise,467.24
surprise,467.28
surprise,467.32
surprise,467.36
surprise,467.4
surprise,467.44
surprise,467.48
fear,467.52
fear,467.56
fear,467.6
