Timestamp,AUDIO_CHEAT
1970-01-01 05:30:14.244082,0
1970-01-01 05:30:14.270385,0
1970-01-01 05:30:14.296689,0
1970-01-01 05:30:14.322993,0
1970-01-01 05:30:14.349297,0
1970-01-01 05:30:14.375601,0
1970-01-01 05:30:14.401905,0
1970-01-01 05:30:14.428209,0
1970-01-01 05:30:14.454512,0
1970-01-01 05:30:14.480816,0
1970-01-01 05:30:14.507120,0
1970-01-01 05:30:14.533424,0
1970-01-01 05:30:14.559728,0
1970-01-01 05:30:14.586032,0
1970-01-01 05:30:14.612336,0
1970-01-01 05:30:14.638639,0
1970-01-01 05:30:14.664943,0
1970-01-01 05:30:14.691247,0
1970-01-01 05:30:14.717551,0
1970-01-01 05:30:14.743855,0
1970-01-01 05:30:14.770159,0
1970-01-01 05:30:14.796463,0
1970-01-01 05:30:14.822766,0
1970-01-01 05:30:14.849070,0
1970-01-01 05:30:14.875374,0
1970-01-01 05:30:14.901678,0
1970-01-01 05:30:14.927982,0
1970-01-01 05:30:14.954286,0
1970-01-01 05:30:14.980590,0
1970-01-01 05:30:15.006893,0
1970-01-01 05:30:15.033197,0
1970-01-01 05:30:15.059501,0
1970-01-01 05:30:15.085805,0
1970-01-01 05:30:15.112109,0
1970-01-01 05:30:15.138413,0
1970-01-01 05:30:15.164717,0
1970-01-01 05:30:15.191020,0
1970-01-01 05:30:15.217324,0
1970-01-01 05:30:15.243628,0
1970-01-01 05:30:15.269932,0
1970-01-01 05:30:15.296236,0
1970-01-01 05:30:15.322540,0
1970-01-01 05:30:15.348844,0
1970-01-01 05:30:15.375147,0
1970-01-01 05:30:15.401451,0
1970-01-01 05:30:15.427755,0
1970-01-01 05:30:15.454059,0
1970-01-01 05:30:15.480363,0
1970-01-01 05:30:15.506667,0
1970-01-01 05:30:15.532971,0
1970-01-01 05:30:15.559274,0
1970-01-01 05:30:15.585578,0
1970-01-01 05:30:15.611882,0
1970-01-01 05:30:15.638186,0
1970-01-01 05:30:15.664490,0
1970-01-01 05:30:15.690794,0
1970-01-01 05:30:15.717098,0
1970-01-01 05:30:15.743401,0
1970-01-01 05:30:15.769705,0
1970-01-01 05:30:15.796009,0
1970-01-01 05:30:15.822313,0
1970-01-01 05:30:15.848617,0
1970-01-01 05:30:15.874921,0
1970-01-01 05:30:15.901224,0
1970-01-01 05:30:15.927528,0
1970-01-01 05:30:15.953832,0
1970-01-01 05:30:15.980136,0
1970-01-01 05:30:16.006440,0
1970-01-01 05:30:16.032744,0
1970-01-01 05:30:16.059048,0
1970-01-01 05:30:16.085351,0
1970-01-01 05:30:16.111655,0
1970-01-01 05:30:16.137959,0
1970-01-01 05:30:16.164263,0
1970-01-01 05:30:16.190567,0
1970-01-01 05:30:16.216871,0
